Name;1Q1993;2Q1993;3Q1993;4Q1993;1Q1994;2Q1994;3Q1994;4Q1994;1Q1995;2Q1995;3Q1995;4Q1995;1Q1996;2Q1996;3Q1996;4Q1996;1Q1997;2Q1997;3Q1997;4Q1997;1Q1998;2Q1998;3Q1998;4Q1998;1Q1999;2Q1999;3Q1999;4Q1999;1Q2000;2Q2000;3Q2000;4Q2000;1Q2001;2Q2001;3Q2001;4Q2001;1Q2002;2Q2002;3Q2002;4Q2002;1Q2003;2Q2003;3Q2003;4Q2003;1Q2004;2Q2004;3Q2004;4Q2004;1Q2005;2Q2005;3Q2005;4Q2005;1Q2006;2Q2006;3Q2006;4Q2006;1Q2007;2Q2007;3Q2007;4Q2007;1Q2008;2Q2008;3Q2008;4Q2008;1Q2009;2Q2009;3Q2009;4Q2009;1Q2010;2Q2010;3Q2010;4Q2010;1Q2011;2Q2011;3Q2011;4Q2011;1Q2012;2Q2012;3Q2012;4Q2012;1Q2013;2Q2013;3Q2013;4Q2013;1Q2014;2Q2014;3Q2014;4Q2014;1Q2015;2Q2015;3Q2015;4Q2015;1Q2016;2Q2016;3Q2016;4Q2016;
Unemployment, NAIRU,UPSVAR unemployment, SA,registered unemployment rate,[SK, sa, %], UPSVAR, NBS calculations;;;;;;;;;;;;;;;;;;;;;13.0911187108574;13.7544761173224;14.4227465053901;15.4893771636682;16.205148409401;17.5670143486753;18.7943051726125;19.3174570814375;19.1639119880306;19.5588626039768;18.5485880963582;17.7431447475747;19.1989060422587;18.5874923650917;18.5567099966035;18.7043847269016;19.0123277582665;18.5846702624444;18.0475140539246;17.6022043399488;16.5804672675066;15.6586135548845;15.0743292954888;15.1076339155469;15.9117619729502;15.222849849629;14.1332962818599;13.3168271161213;12.5938472013076;11.5979731483005;11.2192151294191;11.17645282507;11.1956757352566;10.7626864289474;10.087810644651;9.42421873233245;8.80494371588167;8.45619193490175;8.38052290243234;8.06597425416297;7.50257715920921;7.44109758072649;7.56292047590599;8.10275458598862;9.40717930211338;11.3753518949416;12.2693158811474;12.6617622153307;12.6268362472698;12.4043902328351;12.415670907673;12.4600367798503;12.7941341078487;12.9876682028482;13.3260785957047;13.4978589685131;13.4188215536745;13.3879655429191;13.4454912125002;14.0883968703005;14.4500552322088;14.3884225726656;13.9469552228265;13.6135433350724;13.2321242560029;12.9448141894332;12.6159005979877;12.3277543473838;12.0837409426622;11.6873619293282;11.3821183723531;10.8165160138533;9.99946438181731;9.65530780388936;9.40142901410684;;
Unemployment, NAIRU,UPSVAR unemployment, SA,number of unemployed persons,[SK, sa, thousands], UPSVAR, NBS calculations;;;;;;;;;;;;;;;;;344.384082113009;340.087037731174;349.060824875127;355.373888740911;364.311464674922;381.129932938905;403.351255406249;427.334920346096;455.796327682491;493.725537195467;526.94316196279;539.642479918533;544.151462482378;554.717093607745;528.818062499481;504.849682133574;545.222541278646;529.274770448343;531.206657929124;537.522373918712;545.418282782901;535.284504358447;521.398599025517;509.740995242742;480.856934099479;458.068834517957;442.298795968594;442.413265095473;450.064150170555;434.140442712402;409.280607862376;388.419853070269;366.039791233783;339.15446061769;329.127259599413;327.809850460836;323.994061830452;309.06520084589;289.995516942696;273.565742140995;261.348045183938;252.041780184062;249.039543321495;241.112943454048;226.448194108277;224.637771134678;229.535325579642;241.443280186934;281.117017007412;338.257622874032;363.26694770369;377.65357733867;384.595897373512;380.34807671822;378.675384141236;379.331384879941;383.763653581765;385.326860140658;391.392892013062;396.184112340315;400.270650310902;398.680428310799;404.678690401156;419.812321500639;425.712070255887;421.510682545385;410.463144043406;401.612730678511;392.829720701982;390.033406959553;383.741680628748;375.383123552264;368.564145841486;358.935184409762;351.162445208613;338.770090684138;319.288548942043;307.739335049422;296.73092310364;;
Unemployment, NAIRU,UPSVAR unemployment, SA,number of disposable unemployed persons,[SK, sa, thousands], UPSVAR, NBS calculations;;;;;;;;;;;;;;;;;;;;;341.260591666502;358.553058873972;375.973598177159;403.778632840219;431.438740986591;467.696460532817;500.371311421358;514.299477655075;516.397288159548;527.039761740045;499.816561364421;478.112811037363;517.667975168898;501.182177511838;500.35217988952;504.333994189187;514.279663395557;502.711613665068;488.18164565585;476.136106954747;440.13198551409;415.661185123256;400.151236757902;401.035314891315;416.635803146405;398.597231661666;370.068208505698;348.689665564317;325.795774543396;300.033070481571;290.234812637599;289.12857577098;286.45782132987;275.379153433671;258.111464425043;241.132489868262;228.980749929158;219.91113552562;217.943291964052;209.763161835564;195.726632723277;194.122758398186;197.300864341797;211.384013418904;249.290063362418;301.446597708916;325.136625464088;335.536445471019;339.289150845537;333.311919663591;333.615036811208;334.807169092232;341.310139125809;346.473063660838;355.500864783903;360.083463531742;362.614265268852;361.780449152849;363.334954392064;380.708071830725;389.973454547465;388.310132105525;376.39596452797;367.397951193066;357.080649638827;349.327331786484;340.451305788232;332.675422765522;325.906226817802;315.215631145617;306.983017058122;291.728359463873;271.64074964819;262.29155380579;255.39480192559;;
